Timestamp,CAN_ID,DLC,DATA_0,DATA_1,DATA_2,DATA_3,DATA_4,DATA_5,DATA_6,DATA_7,Flag
1513704688.8937778,0316,8,242,242,253,202,234,225,216,214,T
1513702134.342687,0329,8,236,222,87,53,220,162,36,98,R
1513700113.202264,0329,8,154,5,16,163,231,240,98,80,R
1513700900.3180063,018F,8,176,89,15,72,179,115,200,132,R
1513702761.055221,0316,8,149,104,64,47,124,166,194,131,R
1513701786.9357388,0260,8,241,172,50,75,80,168,219,138,R
1513701809.3361866,0316,8,83,218,45,142,231,73,229,254,R
1513702884.057681,02A0,8,198,150,56,150,57,153,57,74,R
1513701493.2298646,0316,8,83,30,170,168,135,42,227,178,R
1513703011.6602333,0260,8,79,235,38,77,121,188,16,213,R
1513702459.449189,02A0,8,145,193,80,63,230,206,128,100,R
1513703720.7744155,0260,8,176,234,147,54,211,20,171,155,R
1513703528.0705614,018F,8,55,129,169,3,83,45,77,126,R
1513702471.649433,0316,8,253,165,89,244,15,228,39,179,R
1513700120.802416,0329,8,2,25,56,125,151,52,197,42,R
1513701109.4221885,0329,8,2,66,165,85,212,114,107,143,R
1513700395.207904,0260,8,124,3,19,212,194,216,67,189,R
1513704777.3955479,0316,8,215,224,214,229,249,219,221,235,T
1513700482.1096423,018F,8,176,194,52,146,242,25,53,242,R
1513702037.1407428,018F,8,254,247,108,92,64,4,200,206,R
1513702338.1467628,0316,8,159,185,250,225,23,189,47,187,R
1513701632.1326427,0316,8,39,240,126,186,222,82,133,173,R
1513701304.7260945,0316,8,175,145,159,109,165,115,52,142,R
1513701367.7273545,0260,8,235,166,248,211,116,232,162,80,R
1513704986.599732,0316,8,205,200,226,213,238,240,240,232,T
1513700044.00088,02A0,8,138,45,118,15,128,62,108,118,R
1513701223.0244606,02A0,8,114,252,206,168,245,29,70,229,R
1513702571.251425,02A0,8,86,252,225,203,245,6,249,159,R
1513701721.5344307,0260,8,137,254,12,115,188,21,236,53,R
1513701386.8277366,0260,8,38,230,154,149,48,57,58,206,R
1513704962.199244,0C48,8,113,140,38,68,183,131,59,7,T
1513703767.6753535,02A0,8,40,91,170,88,194,71,89,162,R
1513700851.1170223,0260,8,238,40,185,204,182,132,4,149,R
1513704835.0967019,0316,8,207,214,225,243,207,253,208,243,T
1513703902.2780457,0316,8,110,136,248,209,122,38,169,8,R
1513701242.5248506,02A0,8,31,140,134,121,53,15,9,248,R
1513703806.8761375,02A0,8,194,3,150,208,250,100,244,216,R
1513701968.8393767,0260,8,134,26,194,130,31,175,195,234,R
1513704275.2855058,0105,8,201,67,103,114,63,43,186,252,T
1513703214.5642912,0316,8,120,12,97,88,244,191,13,53,R
1513700286.0057201,0260,8,106,49,204,16,199,31,211,178,R
1513703095.9619193,018F,8,18,137,149,175,24,23,153,142,R
1513702685.753715,0260,8,168,219,232,105,74,32,172,60,R
1513701938.6387727,0316,8,203,142,97,108,213,139,88,32,R
1513701466.5293305,02A0,8,9,223,254,238,112,243,48,170,R
1513704970.99942,0F92,8,199,161,251,158,80,238,227,235,T
1513704542.890858,0BC8,8,35,16,135,99,34,165,183,43,T
1513701952.6390529,0260,8,157,137,14,140,116,57,85,102,R
1513703322.6664534,018F,8,174,203,73,47,51,182,67,203,R
1513702105.6421127,0260,8,38,133,9,14,196,11,31,54,R
1513701804.3360868,0329,8,53,184,72,79,202,47,212,41,R
1513704228.8845778,0000,8,0,0,0,0,0,0,0,0,T
1513701295.6259124,0329,8,129,72,252,60,208,223,124,50,R
1513700233.904678,0329,8,252,118,34,206,155,226,6,189,R
1513702909.058181,0316,8,160,107,156,157,178,95,117,146,R
1513702406.848137,0260,8,203,169,111,199,158,151,152,126,R
1513704307.5861518,0000,8,0,0,0,0,0,0,0,0,T
1513700157.903158,0260,8,143,51,28,143,75,144,228,63,R
1513701215.7243145,02A0,8,89,242,26,168,205,163,131,25,R
1513700416.908338,0329,8,231,143,212,192,59,188,10,125,R
1513703819.7763956,02A0,8,85,144,152,195,125,91,50,123,R
1513700141.00282,0316,8,9,7,148,204,58,177,196,197,R
1513701894.5378907,0316,8,11,5,57,211,105,211,171,183,R
1513703761.4752295,0316,8,10,135,26,13,133,53,24,244,R
1513703498.5699713,0260,8,250,126,6,251,89,2,65,221,R
1513701658.3331666,0329,8,241,151,161,234,218,0,20,198,R
1513701480.6296127,0316,8,69,51,5,95,219,100,63,92,R
1513700464.309286,0329,8,205,164,85,97,90,219,120,254,R
1513702262.3452468,0260,8,221,144,183,43,106,146,145,25,R
1513701717.1343427,018F,8,1,9,60,0,33,238,244,35,R
1513701733.0346606,0316,8,95,54,28,239,34,75,79,72,R
1513702915.0583012,0260,8,229,221,32,149,90,199,173,21,R
1513702584.151683,018F,8,57,251,64,18,111,18,39,132,R
1513702020.0404007,02A0,8,7,102,87,64,144,59,147,140,R
1513703713.4742694,0316,8,208,233,209,82,37,75,63,244,R
1513703125.4625092,0316,8,11,228,35,4,219,93,123,65,R
1513703743.1748636,0329,8,143,52,113,238,150,168,70,173,R
1513701401.4280286,0260,8,27,26,84,10,215,11,6,246,R
1513701532.1306427,0316,8,179,112,109,216,37,246,223,252,R
1513701599.4319887,0260,8,130,133,205,133,76,156,160,16,R
1513702588.251765,0329,8,198,50,19,204,188,163,156,42,R
1513702299.045981,0329,8,185,197,182,58,38,92,20,246,R
1513704620.7924159,0316,8,253,233,221,254,216,249,226,212,T
1513705000.0,0000,8,0,0,0,0,0,0,0,0,T
1513702271.145423,02A0,8,241,81,122,45,57,123,139,159,R
1513700722.3144462,02A0,8,10,247,75,217,29,78,199,106,R
1513700977.1195424,02A0,8,27,177,241,241,27,122,180,194,R
1513703444.4688895,02A0,8,228,244,80,211,82,66,111,185,R
1513702150.943019,0329,8,17,6,209,146,114,207,253,142,R
1513703236.0647213,0316,8,114,111,43,253,232,188,135,187,R
1513703230.3646073,02A0,8,26,181,10,172,9,5,196,113,R
1513702092.741855,02A0,8,235,143,181,122,130,63,124,92,R
1513704489.389788,0316,8,242,204,252,221,235,210,206,216,T
1513703743.3748674,02A0,8,56,45,42,210,253,1,124,223,R
1513703343.0668614,0260,8,183,132,159,193,74,128,184,1,R
1513702645.352907,0329,8,218,201,110,195,102,65,167,151,R
1513702542.150843,0316,8,16,21,214,5,82,93,167,109,R
1513703536.9707394,018F,8,154,128,179,29,89,42,8,144,R
1513704773.4954698,06B0,8,183,131,164,116,6,179,12,220,T
1513700885.5177104,02A0,8,74,31,212,214,247,87,139,61,R
1513702533.850677,018F,8,198,107,162,31,253,14,11,190,R
1513704785.49571,0316,8,206,218,203,254,207,205,234,243,T
1513700292.405848,0316,8,23,215,174,210,221,89,105,171,R
1513700727.5145502,0260,8,155,90,113,217,138,176,34,83,R
1513702747.0549412,0316,8,152,147,132,92,3,223,152,36,R
1513701824.0364807,02A0,8,150,106,39,103,11,214,50,210,R
1513704260.3852077,0220,8,75,164,214,214,157,139,22,110,T
1513703272.1654434,0260,8,94,121,20,172,111,243,121,26,R
1513702414.8482969,02A0,8,240,82,147,179,181,8,190,28,R
1513703614.7722955,0260,8,49,43,143,134,18,120,184,94,R
1513702237.544751,02A0,8,107,228,40,207,58,195,229,163,R
1513703021.8604372,02A0,8,227,88,32,205,198,25,15,50,R
1513704962.099242,0000,8,0,0,0,0,0,0,0,0,T
1513704077.4815497,0000,8,0,0,0,0,0,0,0,0,T
1513703677.9735594,0260,8,172,233,105,24,153,102,226,195,R
1513704888.697774,0000,8,0,0,0,0,0,0,0,0,T
1513702890.0578012,0329,8,130,253,84,43,190,133,164,206,R
1513701640.9328187,0260,8,68,123,253,251,254,26,153,154,R
1513703068.6613731,0260,8,72,55,246,120,43,229,14,35,R
1513701522.6304526,0329,8,184,17,254,12,72,28,55,201,R
1513702834.1566832,0260,8,242,96,132,158,82,21,89,134,R
1513703203.6640732,0329,8,147,241,142,151,9,199,234,253,R
1513703264.8652973,018F,8,13,47,35,102,65,11,158,18,R
1513704444.388888,0000,8,0,0,0,0,0,0,0,0,T
1513703288.8657773,0260,8,94,250,18,224,151,228,49,20,R
1513703054.4610891,02A0,8,110,17,17,155,8,158,241,241,R
1513700230.604612,02A0,8,73,113,96,175,79,122,137,32,R
1513702584.351687,02A0,8,158,15,167,88,117,196,152,94,R
1513700045.800916,0316,8,82,109,178,130,169,18,200,27,R
1513703401.8680375,018F,8,21,27,156,213,5,147,172,16,R
1513703013.5602713,0329,8,191,242,195,106,2,202,45,206,R
1513703002.2600453,0260,8,184,27,219,11,18,212,66,131,R
1513702876.457529,0316,8,163,117,138,222,211,11,131,105,R
1513700789.0157802,02A0,8,131,77,208,171,44,80,83,123,R
1513703885.4777095,0260,8,92,230,214,4,131,119,98,113,R
1513703563.0712614,0316,8,167,34,170,94,201,57,210,229,R
1513702726.454529,02A0,8,87,177,54,224,190,58,26,24,R
1513702425.048501,02A0,8,233,10,156,9,165,252,80,108,R
1513701485.6297126,0316,8,237,250,108,162,101,23,163,52,R
1513703693.0738614,0316,8,151,249,218,8,145,36,111,159,R
1513701745.4349086,018F,8,80,87,30,147,186,28,27,77,R
1513701008.8201764,0260,8,104,98,66,79,184,147,44,133,R
1513700787.0157404,018F,8,44,179,128,86,238,115,231,209,R
1513704881.697634,0A58,8,87,209,177,236,212,136,88,109,T
1513703458.1691635,018F,8,129,159,5,80,34,43,118,131,R
1513702756.0551212,0260,8,112,104,211,99,112,223,114,178,R
1513702726.6545331,0316,8,167,46,210,165,27,204,51,214,R
1513703131.6626332,02A0,8,242,148,158,208,3,64,12,54,R
1513704688.093762,0000,8,0,0,0,0,0,0,0,0,T
1513704915.398308,0316,8,248,251,241,223,223,222,252,234,T
1513703552.9710593,0329,8,105,136,227,94,194,232,159,156,R
1513701405.4281085,0260,8,59,136,105,121,3,244,221,91,R
1513703824.4764895,02A0,8,137,165,190,120,123,149,166,216,R
1513702603.6520731,0329,8,152,254,106,23,246,10,242,82,R
1513701509.4301887,018F,8,188,142,127,44,5,185,128,72,R
1513701117.3223464,0316,8,204,236,204,175,254,1,228,41,R
1513700633.7126741,018F,8,141,77,241,172,110,98,5,22,R
1513703259.5651913,0316,8,98,108,253,165,80,10,99,15,R
1513700337.00674,02A0,8,69,200,51,251,30,253,153,35,R
1513703981.9796395,0316,8,84,213,22,102,89,32,220,27,R
1513700442.6088521,0316,8,243,31,74,108,10,187,252,67,R
1513704109.9821997,0840,8,123,168,145,208,110,129,205,58,T
1513704608.9921799,0000,8,0,0,0,0,0,0,0,0,T
1513704455.6891139,0000,8,0,0,0,0,0,0,0,0,T
1513701619.7323947,0329,8,57,21,191,73,139,99,219,86,R
1513703410.9682193,018F,8,151,88,157,242,72,170,203,60,R
1513703533.4706695,0316,8,58,163,142,13,162,75,82,38,R
1513704560.291206,0316,8,222,216,231,214,211,220,245,224,T
1513704145.6829135,0239,8,106,86,214,138,24,78,58,52,T
1513702204.2440848,018F,8,48,203,189,34,79,71,4,75,R
1513702131.042621,0260,8,222,172,197,133,113,65,61,201,R
1513703603.4720695,0316,8,98,173,170,103,83,103,93,10,R
1513703057.3611472,02A0,8,78,199,15,191,96,74,143,146,R
1513702687.8537571,02A0,8,120,166,247,101,168,45,15,184,R
1513700861.0172203,0260,8,126,16,81,210,70,89,216,209,R
1513703593.6718733,0329,8,195,132,146,160,100,170,2,59,R
1513702473.449469,02A0,8,238,19,192,214,251,151,119,8,R
1513700347.5069501,0316,8,251,97,11,149,136,251,83,28,R
1513703100.9620192,018F,8,40,25,65,96,14,64,159,123,R
1513701697.4339488,0329,8,78,61,159,97,25,114,142,72,R
1513700296.205924,0260,8,121,163,48,47,114,86,250,234,R
1513703720.0744014,0329,8,50,151,54,7,24,245,44,112,R
1513704967.199344,0316,8,250,228,235,208,224,218,218,225,T
1513702689.2537851,0260,8,222,160,211,24,182,83,127,204,R
1513704733.6946738,0316,8,214,233,223,217,215,233,205,203,T
1513704250.3850076,0316,8,227,246,229,242,231,231,223,232,T
1513700590.5118103,0260,8,136,173,82,183,55,210,249,25,R
1513702574.151483,02A0,8,219,117,61,163,96,90,224,2,R
1513700665.1133022,018F,8,56,191,191,187,51,71,240,67,R
1513700080.301606,02A0,8,39,186,207,219,143,189,131,172,R
1513701697.7339547,018F,8,83,181,237,74,147,38,3,165,R
1513704259.1851838,0316,8,231,231,240,214,249,228,235,212,T
1513701095.9219184,0316,8,62,174,14,53,209,170,224,127,R
1513704948.098962,0316,8,212,213,209,228,223,233,229,230,T
1513700101.802036,0316,8,17,41,239,211,100,44,81,16,R
1513703469.5693915,02A0,8,148,21,55,10,217,153,34,254,R
1513701669.1333826,02A0,8,9,159,69,25,215,40,243,45,R
1513700313.6062722,0260,8,206,230,44,248,34,25,22,140,R
1513700500.5100102,0316,8,204,224,192,123,231,76,37,194,R
1513700105.50211,0329,8,30,63,198,231,32,212,1,17,R
1513702739.754795,02A0,8,239,200,63,102,232,144,63,143,R
1513700483.9096782,0316,8,98,153,246,75,158,243,80,228,R
1513702991.959839,02A0,8,236,160,40,120,82,96,249,125,R
1513704269.8853977,0000,8,0,0,0,0,0,0,0,0,T
1513701691.5338306,0316,8,32,239,58,164,7,157,19,192,R
1513704660.193204,0316,8,210,226,225,209,218,243,232,251,T
1513701273.4254684,0329,8,205,158,35,166,49,93,37,238,R
1513702220.944419,0316,8,105,82,249,205,249,39,82,75,R
1513700804.1160824,02A0,8,67,179,168,104,205,58,57,119,R
1513702908.158163,0329,8,53,70,89,118,153,41,20,19,R
1513702537.950759,0260,8,67,143,70,160,88,133,179,135,R
1513700994.5198903,02A0,8,59,198,108,64,146,172,96,97,R
1513704224.5844917,0000,8,0,0,0,0,0,0,0,0,T
1513703360.8672173,0316,8,60,75,149,89,126,42,22,47,R
1513701902.7380548,0316,8,111,43,20,155,138,151,139,187,R
1513703691.1738236,018F,8,69,155,143,231,217,52,88,200,R
1513701066.6213324,0329,8,7,33,233,180,145,11,237,191,R
1513701461.4292285,02A0,8,234,155,38,192,172,71,60,59,R
1513704964.199284,0000,8,0,0,0,0,0,0,0,0,T
1513701762.6352527,018F,8,214,214,50,189,132,137,174,39,R
1513703944.1788836,018F,8,34,178,14,49,10,36,63,212,R
1513701070.2214043,0316,8,167,79,180,184,146,228,205,43,R
1513700239.00478,02A0,8,28,118,164,112,249,227,214,44,R
1513700748.4149683,02A0,8,28,234,231,22,171,37,176,42,R
1513701817.9363587,0316,8,45,116,74,14,120,135,156,250,R
1513704169.5833917,0000,8,0,0,0,0,0,0,0,0,T
1513703601.7720354,0260,8,126,151,157,216,8,101,113,108,R
1513704576.5915318,0316,8,249,248,212,202,241,208,220,224,T
1513702584.751695,018F,8,185,14,86,205,58,93,72,253,R
1513704383.6876738,0316,8,221,238,224,232,222,209,200,220,T
1513702016.3403268,0316,8,120,193,199,170,225,108,152,97,R
1513701863.5372708,02A0,8,115,109,177,28,242,54,213,54,R
1513703747.3749475,0316,8,190,141,248,105,126,206,79,139,R
1513703563.4712694,0260,8,114,51,63,52,2,237,51,166,R
1513701552.0310407,0260,8,66,210,42,135,114,97,225,171,R
1513701972.1394427,018F,8,23,240,169,39,119,176,224,70,R
1513701763.6352727,02A0,8,153,100,240,168,10,62,154,38,R
1513704402.7880557,0000,8,0,0,0,0,0,0,0,0,T
1513702519.950399,0316,8,45,187,146,51,174,122,25,174,R
1513702201.044021,02A0,8,32,38,42,106,211,124,173,248,R
1513701301.3260264,0316,8,0,141,238,54,235,16,8,127,R
1513702558.451169,02A0,8,3,56,113,165,93,87,65,48,R
1513704847.296946,0A31,8,28,126,49,75,175,233,36,213,T
1513704148.1829636,0316,8,251,226,236,223,252,253,235,241,T
1513702229.3445868,0260,8,196,197,94,246,67,118,194,59,R
1513704201.0840216,0000,8,0,0,0,0,0,0,0,0,T
1513700968.3193665,018F,8,13,144,87,221,14,60,176,97,R
1513701492.3298466,0260,8,108,100,45,59,45,18,0,222,R
1513702469.349387,0329,8,250,67,199,143,200,59,236,77,R
1513702822.6564531,018F,8,161,171,137,168,167,129,66,30,R
1513704761.7952359,05D0,8,88,238,10,217,147,248,10,249,T
1513703228.6645732,018F,8,16,140,228,6,5,225,105,50,R
1513700306.8061361,0260,8,179,131,76,209,130,114,164,96,R
1513701419.4283886,02A0,8,61,128,82,50,115,107,217,203,R
1513703826.2765255,0329,8,55,108,153,69,216,176,210,98,R
1513703643.7728755,0260,8,234,36,142,3,190,134,179,30,R
1513702514.050281,02A0,8,140,227,120,161,222,148,57,134,R
1513703989.1797836,02A0,8,224,164,188,0,233,177,243,81,R
1513703458.6691735,0316,8,133,53,252,58,225,53,7,252,R
1513700808.8161764,02A0,8,186,13,6,196,185,39,220,80,R
1513703974.1794837,0260,8,181,57,18,84,32,126,204,54,R
1513700193.3038661,0316,8,7,186,172,26,51,145,90,85,R
1513704824.896498,0316,8,243,221,243,231,201,205,212,237,T
1513704871.797436,0000,8,0,0,0,0,0,0,0,0,T
1513704905.49811,0F5F,8,190,81,198,51,50,241,167,114,T
1513701850.9370186,02A0,8,138,91,164,135,185,129,5,159,R
1513702053.8410769,0260,8,208,179,87,100,90,150,205,53,R
1513701149.7229946,018F,8,237,11,139,202,219,178,162,225,R
1513702811.9562392,0329,8,246,67,223,162,34,12,234,179,R
1513703454.4690893,02A0,8,210,228,9,199,56,120,164,158,R
1513702494.649893,02A0,8,129,110,85,71,183,15,247,152,R
1513702471.249425,0316,8,245,211,237,26,165,59,70,86,R
1513702156.5431309,0329,8,216,242,75,195,163,192,162,243,R
1513702072.3414469,0329,8,161,90,48,79,148,14,12,143,R
1513700246.8049362,018F,8,218,84,87,206,226,191,152,54,R
1513703483.2696655,0329,8,58,34,215,52,148,12,164,130,R
1513701292.2258446,02A0,8,2,1,219,21,34,236,243,8,R
1513700202.3040462,0329,8,104,198,75,164,241,131,129,226,R
1513701274.7254946,018F,8,211,142,6,140,227,167,187,244,R
1513701489.3297865,0316,8,244,75,64,154,23,87,176,33,R
1513700692.7138543,02A0,8,31,201,9,107,53,182,81,189,R
1513700166.8033361,0260,8,81,87,110,229,9,154,11,6,R
1513703408.5681713,0260,8,64,86,99,128,66,203,81,48,R
1513703262.9652593,0329,8,25,3,203,89,179,37,231,72,R
1513702463.749275,018F,8,229,162,208,96,8,94,70,15,R
1513702349.646993,0260,8,147,123,10,223,242,159,203,12,R
1513703051.0610213,0329,8,4,134,20,43,215,126,192,189,R
1513701965.8393168,0316,8,81,162,50,37,90,71,162,179,R
1513704542.5908518,0000,8,0,0,0,0,0,0,0,0,T
1513700919.4183884,018F,8,140,243,117,241,221,198,122,167,R
1513702752.7550552,0316,8,127,202,238,27,169,72,243,145,R
1513701760.9352188,018F,8,160,3,211,150,49,163,217,190,R
1513700096.00192,0329,8,77,178,89,175,20,53,183,102,R
1513704946.098922,0000,8,0,0,0,0,0,0,0,0,T
1513702002.7400548,02A0,8,104,168,212,54,186,245,44,83,R
1513703355.0671012,018F,8,134,16,122,151,88,138,109,245,R
1513703274.2654853,018F,8,193,198,248,148,51,33,107,227,R
1513701241.4248285,02A0,8,226,83,75,241,139,166,156,185,R
1513704505.3901079,02FD,8,250,52,4,44,43,82,49,81,T
1513704229.7845957,0000,8,0,0,0,0,0,0,0,0,T
1513704112.5822515,0316,8,231,234,200,241,219,211,207,254,T
1513700774.7154944,0316,8,138,62,184,84,181,118,9,177,R
1513704892.99786,0000,8,0,0,0,0,0,0,0,0,T
1513701285.5257106,0260,8,5,141,111,227,21,231,214,158,R
1513700013.600272,0329,8,5,179,25,63,225,186,183,58,R
1513703974.3794875,0316,8,18,179,193,2,193,7,174,6,R
1513700163.603272,0260,8,143,206,106,145,110,100,111,61,R
1513702006.5401309,0316,8,202,26,239,47,228,40,73,138,R
1513701087.0217404,0329,8,236,24,196,28,213,66,184,46,R
1513700944.3188863,0260,8,68,225,16,155,35,165,221,245,R
1513703747.7749555,0316,8,55,173,160,193,6,121,87,48,R
1513703652.6730535,0260,8,233,103,118,97,250,83,147,16,R
1513704843.296866,0000,8,0,0,0,0,0,0,0,0,T
1513701878.1375628,0316,8,94,156,102,192,252,236,117,127,R
1513702475.849517,0316,8,116,23,122,212,59,187,141,72,R
1513700508.3101661,02A0,8,236,32,48,195,3,122,175,251,R
1513702106.6421328,0260,8,96,162,58,155,81,133,214,97,R
1513703206.0641212,0329,8,90,2,84,53,98,243,205,55,R
1513704127.8825576,0000,8,0,0,0,0,0,0,0,0,T
1513703420.4684093,0260,8,197,83,186,49,174,214,202,131,R
1513703108.4621692,02A0,8,168,1,65,245,187,144,93,73,R
1513700616.6123323,0329,8,6,123,237,29,163,254,112,89,R
1513702383.947679,0316,8,205,59,167,168,220,35,186,169,R
1513701231.4246285,0316,8,69,247,205,232,119,220,36,118,R
1513704252.4850497,0BDC,8,102,88,10,195,115,205,102,70,T
1513704137.9827597,0CDE,8,68,245,18,26,76,104,253,72,T
1513700075.701514,018F,8,220,237,93,81,12,170,212,93,R
1513701484.8296967,0316,8,10,87,205,103,62,199,118,221,R
1513702507.350147,0260,8,161,120,125,152,224,44,0,57,R
1513704095.1819036,034F,8,238,79,210,84,2,127,214,189,T
1513704025.9805195,0000,8,0,0,0,0,0,0,0,0,T
1513701446.3289266,018F,8,65,50,123,199,72,161,166,94,R
1513704457.3891478,0A21,8,14,53,37,109,11,31,111,120,T
1513701479.1295826,0316,8,162,125,87,215,162,138,119,133,R
1513702948.358967,02A0,8,129,239,176,147,55,60,87,182,R
1513700012.700254,0260,8,62,47,60,80,25,35,0,7,R
1513703572.1714435,0260,8,187,184,182,73,196,79,114,58,R
1513704685.293706,0000,8,0,0,0,0,0,0,0,0,T
1513700545.4109082,0260,8,188,88,78,178,190,135,33,24,R
1513702326.446529,018F,8,207,218,201,214,19,25,98,18,R
1513701948.7389748,018F,8,99,196,99,30,11,237,233,155,R
1513703376.8675373,018F,8,225,220,56,64,149,244,206,199,R
1513701695.6339126,018F,8,138,214,40,240,243,233,67,3,R
1513704228.3845677,0000,8,0,0,0,0,0,0,0,0,T
1513703208.9641793,018F,8,213,220,149,31,251,189,231,102,R
1513702896.2579253,0329,8,129,119,118,167,125,108,39,41,R
1513702885.2577052,0260,8,134,131,96,143,190,58,44,6,R
1513700319.8063962,018F,8,230,246,251,160,185,134,142,25,R
1513702899.3579872,018F,8,75,217,116,183,42,48,111,62,R
1513704788.1957638,0000,8,0,0,0,0,0,0,0,0,T
1513702522.650453,0316,8,139,238,98,242,202,4,65,174,R
1513700796.2159243,0260,8,22,118,25,62,173,68,89,133,R
1513703320.1664033,0316,8,1,95,203,119,172,58,37,55,R
1513701604.1320827,0316,8,240,220,51,80,247,70,226,143,R
1513703072.7614553,0316,8,37,48,167,119,107,114,51,116,R
1513704647.2929459,0316,8,241,206,234,238,214,232,232,229,T
1513700130.8026161,0316,8,187,112,220,204,148,185,84,196,R
1513701135.0227005,0316,8,103,41,94,99,88,108,113,232,R
1513704476.1895237,0000,8,0,0,0,0,0,0,0,0,T
1513701505.4301085,0260,8,14,50,19,219,36,242,37,148,R
1513703467.1693435,0329,8,32,188,218,17,99,4,172,24,R
1513704926.49853,04D3,8,70,77,245,34,125,1,100,240,T
1513700428.2085643,0329,8,36,5,81,85,81,50,65,95,R
1513703658.2731655,0329,8,160,185,77,92,128,158,12,1,R
1513701401.8280365,02A0,8,20,175,234,16,194,206,99,223,R
1513700528.5105703,018F,8,129,27,232,228,116,144,69,252,R
1513700833.0166605,02A0,8,23,64,91,79,148,221,97,25,R
1513700027.200544,018F,8,245,11,86,11,140,24,44,242,R
1513700743.5148704,02A0,8,253,151,218,75,27,98,215,158,R
1513701791.2358248,02A0,8,4,245,26,214,10,34,209,107,R
1513704191.9838398,0F38,8,184,199,31,4,53,56,114,58,T
1513700535.8107162,018F,8,230,76,93,59,198,110,208,54,R
1513703517.0703413,018F,8,24,3,93,80,126,212,65,78,R
1513704226.2845256,0F86,8,54,116,125,92,233,19,244,51,T
1513701672.6334527,02A0,8,95,2,200,121,227,32,69,95,R
1513704172.7834556,0000,8,0,0,0,0,0,0,0,0,T
1513703022.8604572,02A0,8,142,159,128,56,91,181,21,30,R
